name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Kudu - Al Malaz,restaurant,Riyadh,SA,"Al Farazdaq St, Al Malaz, Riyadh 12629, Saudi Arabia",24.6663876,46.724429099999995,+966920006999,,https://www.kudu.com.sa/,True,,font,,,4,2509,4,50,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Steak House,restaurant,Riyadh,SA,"Ibdaa Plaza, Said Ibn Zayd Rd, Qurtubah, Riyadh 13244, Saudi Arabia",24.8086417,46.735087,+966559552294,,,,,,,,4.4,9276,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T13:12:10.493892Z
Almaskn Alwafi Real Estate Development Company | شركة المسكن الوافي للتطوير العقاري,real_estate_agency,Jeddah,SA,"Company 201 Second floor - Al Andalus Crown Tower Al-Faisaliah District، Al-Madinah Al-Munawarah Branch Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia",21.5699442,39.1694451,+966920009523,info@almaskn.sa,https://almaskn.sa/,True,,5.0.2,+920009523,https://linkedin.com/company/almasknsa,4.6,52,7,70,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
شركة دورشستر العقارية,real_estate_agency,Jeddah,SA,"عبدالله المطري، Al Andalus, Jeddah 23322, Saudi Arabia",21.5475951,39.1493804,+966567343022,,,,,,,,3.9,51,2,25,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Saeed Ahmed Balubaid Foundation for Real Estate Investment,real_estate_agency,Jeddah,SA,"Palestine, Al-Rehab, Jeddah 23343, Saudi Arabia",21.5391297,39.2294382,+966533730000,,,,,,,,4.8,38,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
شركة ديار الاصالة العقارية - DIYARSCO Real Estate,real_estate_agency,Jeddah,SA,"طريق الكورنيش - حي الشاطئ، Dist. Floor 12 برج ذا هيدكواترز، Ash Shati, Jeddah 23511, Saudi Arabia",21.6024235,39.108283799999995,+966920031664,info@diyarsco.com,http://www.diyarsco.com/,True,,context,,https://linkedin.com/company/diyarsco,4.6,16,6,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
كيانا العقارية,real_estate_agency,Jeddah,SA,"شارع Qasim Zainah, Ar Rawdah, 3871، Jeddah 23434 8723, الروضة، جدة 23434, Saudi Arabia",21.5734188,39.1605521,+966552490925,,,,,,,,4.6,31,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Differentiation of the company Astosmaralakara,real_estate_agency,Jeddah,SA,"4639 طريق الملك عبدالله الفرعي، حي الشرفية،، 8633 King Abdullah Branch Rd, Al Sharafeyah, Jeddah 22234, Saudi Arabia",21.510336,39.1840403,+966537766655,https://admin@tamayz-sa.com,https://tamyaz-sa.com/ar,True,,400,+966537711100,,4.1,32,6,70,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
شركة عقارات للتطوير والتنمية,real_estate_agency,Jeddah,SA,"العيسائي بلازا الدور العاشر- طريق المدينة 51344، Al Andalus, Jeddah 23326, Saudi Arabia",21.551700999999998,39.173978,+966920008185,,http://www.aqarat.sa/,True,,media,+966920031220,https://linkedin.com/company/aqratredco,4.4,51,6,50,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
اوشن فيو العقارية Ocean View Real Estate,real_estate_agency,Jeddah,SA,"Al Modon, Street, Jeddah 22235, Saudi Arabia",21.5005866,39.1820728,+966530099877,,https://ocean-view.elmajal.sa/,True,,,,,5,10,3,25,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
شركة الإنماء السكني للعقارات,real_estate_agency,Jeddah,SA,"RAWA7956، Al Maadi, Al-Hamra'a, Jeddah 23212, Saudi Arabia",21.5142456,39.1613993,+966555989166,,https://enmaa.sa/,True,,300,,,4.8,47,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Reach Real Estate Jeddah,real_estate_agency,Jeddah,SA,"Nahdat Al Tarikh, Ar Rawdah, Jeddah 23432, Saudi Arabia",21.5515597,39.1566724,+966550832800,,https://reachrealestate.com/,True,,context,+962795876222,https://linkedin.com/company/reachrealestate,,,6,50,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Future Homes company,real_estate_agency,Jeddah,SA,"7915 Randa Tower, dist, King Road, النهضة، 4th floor, جدة 23523, Saudi Arabia",21.6074994,39.1212067,+966566886692,,http://www.fhomes.com.sa/,True,,,,,5,5,3,25,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
ايان الدولية العقارية,real_estate_agency,Jeddah,SA,"حي، Al Batarji, Al Zahra, Jeddah 23521, Saudi Arabia",21.5973242,39.1381343,+966122750066,,https://ayanre.com/,True,,context,,,5,3,4,35,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Project Management & Development Company,real_estate_agency,Jeddah,SA,"7648 Hanzalah Al Abshamey, AZ Zahra 3974 Jeddah SA، District، Jeddah 23425, Saudi Arabia",21.5869017,39.1434657,+966126621800,,http://www.pmdc-sa.com/,False,,,,,4.3,41,3,35,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
JLL Jeddah,real_estate_agency,Jeddah,SA,"Level 8, Al Andalus, Suite 801, Jeddah 23326, Saudi Arabia",21.549475200000003,39.1536361,+966126602555,,http://www.jll-mena.com/,True,,adobe,,,4.3,26,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
شركة أزاد العقارية,corporate_office,Jeddah,SA,"Al Khalidiyah District، 3355 8940 3rd floor، H45C+GJ, Sari Br Rd, Ash Shati, Jeddah 23423, Saudi Arabia",21.558812500000002,39.121562499999996,+966920022575,,http://azad.com.sa/,False,,,,,3.8,29,3,45,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
Livara,real_estate_agency,Jeddah,SA,"٧٦٩٦ Al-Madinah Al-Munawarah Rd, Al-Ruwais, Jeddah 23215, Saudi Arabia",21.521527,39.180824199999996,+966505610767,,https://www.livarat.com/,True,,font,,,5,2,4,35,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Wessal Real Estate,real_estate_agency,Jeddah,SA,"Jeddah Al Hayatt Plaza First Floor شركة وصال العقارية جدة مركز الحياة بلازا الدور الأول، H566+M6P, Mahmud Arif, Ar Rawdah, Jeddah 23433, Saudi Arabia",21.5617005,39.1605923,+966920000369,,,,,,,,4.3,18,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
مستقبل المدن العقارية,real_estate_agency,Jeddah,SA,"Prince mohamed abdel aziz, Aziziyah, Jeddah 23334, Saudi Arabia",21.5570217,39.17929970000001,+966537374446,,https://citiesfuturist.com/,False,,,,,4.6,5,3,35,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
مساكن جدة العقارية MASAKIN JEDDAH,real_estate_agency,Jeddah,SA,"8805 Wadi Wij, حي العزيزية، JCZA3810، Jeddah 23337, Saudi Arabia",21.55473,39.1912194,+966503673911,info@lre.sa,https://www.lre.sa/,True,,.null,,,4.8,9,5,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Rasanah Finance Technology,corporate_office,Riyadh,SA,"Olaya Towers, Block B, 29th Floor, شارع العليا، العليا، الرياض 12213, Saudi Arabia",24.696942399999998,46.682078399999995,+966112978010,,,,,,,,4.5,2,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Raqamyah Crowdlending | رقمية للتمويل الجماعي بالدين,corporate_office,Riyadh,SA,"3252 Prince Mohmd Bin Abdulaziz RD, 3252 Second floor, العليا، الرياض 11241, Saudi Arabia",24.698514499999998,46.6873454,+9668001000264,,https://www.raqamyah.com/,True,,context,,,3.6,18,4,45,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Bahrain FinTech Bay,business_center,,SA,"3rd floor, Arcapita Building Bahrain Bay BH 346، Manama, Bahrain",26.2502471,50.5837121,+96617260773,,http://www.bahrainfintechbay.com/,True,,formatjs,,,4.6,28,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Ebana Information Technology Co,corporate_office,Riyadh,SA,"3888 Anas Ibn Malik Rd, Al Malqa, Riyadh 13524, Saudi Arabia",24.807434300000004,46.6146107,+966112002054,contact@ebana.sa,http://ebana.sa/,True,,ebana_sa,,https://linkedin.com/company/ebana,4.2,17,6,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Tech Invest Com,corporate_office,Riyadh,SA,"6309 Olaya Street, AlMuruj Dist، Raden Center، 3rd Floor، Al Muruj, Office #25، Riyadh 12281, Saudi Arabia",24.7481561,46.658000799999996,+966114648585,,https://www.techinvestcom.com/,True,,context,,https://linkedin.com/company/tech-invest-com,,,5,35,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Al Dammam Development Company,corporate_office,Dammam,SA,"6512 3121 Prince Mohammed Bin Fahd Road, Ash Shati Al Gharbi, Dammam 32413, Saudi Arabia",26.460534700000004,50.1206074,+966138316700,,http://www.dammamdev.com.sa/,True,,,,,4.3,28,3,25,low,Discovery call - scope the right service,google_places,2026-05-04T13:12:10.493892Z
Zafer Real Estate,real_estate_agency,Riyadh,SA,"Zeid Ibn Al Khattab, Al Malaz, Riyadh 11564, Saudi Arabia",24.6590907,46.7447324,+966508888875,,https://t.me/alzafer,True,,alzafer,,,4.9,30,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Awj Group LLC,service,Riyadh,SA,"King Fahd Road, Opposite Of Riyadh Gallery طريق الملك فهد مقابل الرياض جاليري, المحمدية، الرياض 12363, Saudi Arabia",24.7431792,46.655882899999995,+966539398820,,,,,,,,4.6,28,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
AlShowaier Investment and Real Estate Development,corporate_office,Riyadh,SA,"Jarir St, Al Malaz, Riyadh 12836, Saudi Arabia",24.670691299999998,46.731592199999994,+966114748888,,,,,,,,3.8,67,2,25,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Zawaya Properties Co.,corporate_office,Riyadh,SA,"3842 Makkah Almukarama Branch, King Abdullah Dt., Riyadh 12421, Saudi Arabia",24.708089299999997,46.749536299999995,+966920000014,,http://www.zawaya.sa/,True,,,,,3.7,41,3,35,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Liva Insurance,service,Riyadh,SA,"PMR4+WFW, Al Mohammadiyyah, Riyadh 13222, Saudi Arabia",24.7423125,46.656187499999994,+9668002444481,abc@123.com,http://livainsurance.sa/,True,,media,+9668002444481,,2.5,1197,6,80,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Insurance House Company,corporate_office,Riyadh,SA,"Al Muhandis Masaid Al Anqari, As Sulimaniyah, Riyadh 12245, Saudi Arabia",24.7140652,46.6835028,+9668003020070,,https://www.ihc.com.sa/,True,,,,,3.3,116,3,35,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Amana Cooperative Insurance - Headquarter,service,Riyadh,SA,"2nd floor, Dist, Platinum Center, طريق صلاح الدين الأيوبي، الزهراء، الرياض 12811, Saudi Arabia",24.6926514,46.7241903,+9668001240242,customercare@amana-coop.com.sa,https://www.amana.sa/,True,,context,,,2.8,897,5,65,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Chubb Arabia cooperative Insurance Co,service,Riyadh,SA,"7716 Makkah Al Mukarramah Rd, As Sulimaniyah, Riyadh 12233, Saudi Arabia",24.6987348,46.7226028,+966114785530,,https://www.chubb.com/sa-en/,True,,,,https://linkedin.com/company/chubb-arabia-cooperative-insurance-company,3.4,168,4,35,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Guardian Brokers | غارديان بروكرز,insurance_agency,Riyadh,SA,"King Saud Rd, Al Wizarat, Riyadh 12624, Saudi Arabia",24.6813251,46.7083413,+966115184790,,,,,,,,4.6,16,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Gonsure,insurance_agency,Riyadh,SA,"طريق الأمير تركي بن عبدالعزيز الأول، الرياض 11564،، Al Mohammadiyyah, Riyadh 12364, Saudi Arabia",24.7292789,46.641565,+9668001244010,,https://gonsure.com/,True,,media,,https://linkedin.com/company/gonsureksa,4.6,5096,5,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Chedid Re,service,Riyadh,SA,"Tahlia St، Al Olaya, Riyadh 12214, Saudi Arabia",24.694137599999998,46.6799774,+966114624932,,http://www.chedidre.com.sa/,True,,context,,,4.6,31,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
MEDGULF Insurance Headquarters | شركة ميدغلف للتأمين المقر الرئيسي,insurance_agency,Riyadh,SA,"Dist, 7731 King Saud Rd, Al Murabba, Riyadh 12624, Saudi Arabia",24.6803827,46.707949899999996,+9668004414442,,https://www.medgulf.com.sa/home,True,,font,,,2.8,1580,4,45,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Saudi Reinsurance Company,service,Riyadh,SA,"4130 Northern Ring Rd, RAWA4130, 6684, QMMX+9G، التعاون، الرياض 13313, Saudi Arabia",24.7834176,46.698927,+966115102000,invest@saudi-re.com,https://saudire.net/,True,,media,,https://linkedin.com/company/saudi-re,4.6,10,6,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
GIG Insurance - Claim Center,service,Riyadh,SA,"Kanoo Tower, King Abdulaziz Road, Al Wizarat, 8641 نصر بن سيار، Claim Center, الرياض 12622, Saudi Arabia",24.688494499999997,46.7172628,+9668001160020,,https://www.gig.sa/ar/,True,,300,,https://linkedin.com/company/gig-saudi,3,1276,5,45,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Saudi Brokers Company For Insurance Brokerage,insurance_agency,Dammam,SA,"Prince Khalid Bin Abdullah St, Al Aqrabiyah, Intersection 22-A, Al Khobar 34445, Saudi Arabia",26.3005091,50.1928835,+966920006353,,https://saudibrokers.com.sa/,True,,font,,,4.1,41,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Arabian Shield Cooperative Insurance Company,service,Riyadh,SA,"Olaya Street, Al Olaya, 3rd floor Cercon Building، Al Olaya, Riyadh 12241, Saudi Arabia",24.702299999999997,46.681535,+9668001247247,customerservice@arabianshield.com,https://www.der3.com/,True,,1.11.3,,https://linkedin.com/company/arabian-shield-cooperative-insurance-company,2.9,1433,6,65,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
Solutions Insurance Broker,insurance_agency,Riyadh,SA,"وادي الابطح، As Sulimaniyah, Riyadh 12212, Saudi Arabia",24.6949704,46.6827326,+9668004300034,solutions@sirb.sa.com,http://www.sinsb.com.sa/,True,,400,,https://linkedin.com/company/sirb-sa,3.7,12,6,65,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Aon Saudi Arabia,insurance_agency,Riyadh,SA,"7607 محمد البواردي، Qurtubah, Riyadh 13244, Saudi Arabia",24.807485999999997,46.7173842,+966114422700,,https://www.aon.com/,True,,original,,,4.2,37,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Marsh Arabia Insurance Brokers - Head Office,insurance_agency,Riyadh,SA,"6709 Al Ulaya, 2576, Al Muruj, Riyadh 12281, Saudi Arabia",24.7523378,46.656145699999996,+966581402898,,http://me.marsh.com/CountrySites/SaudiArabia/Home.aspx,False,,,,,4.1,80,3,35,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
INDEPENDENT INSURANCE COMPANY,insurance_agency,Jeddah,SA,"JEBB3650, صاري فرعي، الشاطئ، جدة 23414, Saudi Arabia",21.5713142,39.124668,+966920000246,contact@iib.sa,http://www.iib.sa/,True,,finsweet,,https://linkedin.com/company/independent-insurance-brokers-ksa,4.4,11,6,55,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Chedid Insurance Brokers KSA,insurance_agency,Riyadh,SA,"Salah Ad Din Al Ayyubi Rd, Az Zahra, Riyadh 69543, Saudi Arabia",24.692779299999998,46.723679499999996,+966920018020,,https://chedid-insurance.com.sa/,True,,,,,4.7,12,3,25,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Tameeni,insurance_agency,Riyadh,SA,"Al Thoumamah Rd, Al Munsiyah, Riyadh 13249, Saudi Arabia",24.8454482,46.7591764,+9668002444455,,https://www.tameeni.com/,True,,keyframes,,,4.7,7190,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Cigna Healthcare KSA,service,Riyadh,SA,"Sedra Dist, Roshn Front - Office # 7, 8009 Airport Street, مطار الملك خالد الدولي، الرياض 13413, Saudi Arabia",24.8431057,46.7346722,+9668001000244,cigna-com-hero-xxl@2x.jpg,https://cignahealthcare.com/,True,,charset,,,4.4,26,5,55,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Nasco Saudi Arabia Insurance Brokers,insurance_agency,Jeddah,SA,"Real Building, Dist, Muhammad Salih Kamal St, الزهراء، جدة 23424, Saudi Arabia",21.5748016,39.141097099999996,+966122139100,,,,,,,,4.8,6,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Tuwaiq Insurance Broker Co. | شركة طويق لوساطة التأمين,insurance_agency,Riyadh,SA,"King Abdulaziz Rd, Alyasmin, Riyadh 13321, Saudi Arabia",24.814544899999998,46.6464771,+9668001241242,,http://www.tuwaiq.com.sa/,True,,,,,5,12,3,25,low,SEO audit + visibility upgrade,google_places,2026-05-04T13:12:10.493892Z
Al Rajhi Takaful,corporate_office,Riyadh,SA,"3485 8450 Al Thoumamah Rd, Ar Rabi, Riyadh 13316, Saudi Arabia",24.8086483,46.666888799999995,+9668001184444,,https://alrajhitakaful.com/,True,,,,,3.1,2287,3,35,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
BCare,insurance_agency,Riyadh,SA,"Al Thoumamah Rd, Ar Rabi, Riyadh 13315, Saudi Arabia",24.795063799999998,46.6506131,+9668001180044,,https://bcare.com.sa/ar,True,,font,,,4.4,4758,4,35,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
Prime Risks for Insurance brokers,insurance_agency,Riyadh,SA,"4329 An Nadwah, As Sulimaniyah, Riyadh 12233, Saudi Arabia",24.700785,46.722178,+966114866888,,https://www.primeksa.com/,False,,,,,4.6,11,3,35,low,Website rebuild + maintenance,google_places,2026-05-04T13:12:10.493892Z
Kingdom Brokerage for Insurance,insurance_agency,Riyadh,SA,"8042 Salah Ad Din Al Ayyubi Rd, As Sulimaniyah, Riyadh 12233, Saudi Arabia",24.7016059,46.72206560000001,+9668003030808,info@kbrokerage.com,http://www.kbrokerage.com/,True,,2x.png,,https://linkedin.com/company/kingdom-brokerage,4.3,27,6,55,low,Digital marketing retainer (Meta + Google + content),google_places,2026-05-04T13:12:10.493892Z
"Solidarity Saudi Takaful Company, the main center",service,Riyadh,SA,"RM7M+VW6, Al Thoumamah Rd, An Nada, Riyadh 13317, Saudi Arabia",24.8146515,46.684767699999995,+966920003533,,,,,,,,2.7,289,2,25,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
Gulf insurance brokers co. (GIB) | شركة الخليج لوساطة التأمين,insurance_agency,Riyadh,SA,"8246 King Abdulaziz Rd, Al Wizarat, Riyadh 12622, Saudi Arabia",24.684848400000003,46.7177211,+9668001210022,,https://www.gib-sa.com/,True,,media,,https://linkedin.com/company/68780690,3.3,64,5,45,low,Reputation + SEO turnaround,google_places,2026-05-04T13:12:10.493892Z
WAKEN INSURANCE BROKERS.,corporate_office,Riyadh,SA,"64492 11536, طريق الملك فهد، العليا، الرياض 13712, Saudi Arabia",24.6823493,46.6879011,+966114642764,,,,,,,,5,5,2,15,low,Full digital launch (brand + website + social setup),google_places,2026-05-04T13:12:10.493892Z
