name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
Antonine International School (AIS),school,Mount Lebanon,LB,"XM4H+PVV Zone 7، street 4، Aajaltoun, Lebanon",33.9568715,35.6796601,09 230 967,,http://ais.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
International College,school,Beirut,LB,"VFXG+MW7, Beirut, Lebanon",33.8991596,35.477298999999995,01 374 980,,http://www.ic.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
مدرسة الحكمة الفرع الانكليزي,school,Mount Lebanon,LB,"VH8M+4X2, Ain Saadeh, Lebanon",33.8652665,35.5848821,01 006 239,,http://sagessehs.edu.lb/,True,,,4.3,39,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ras Beirut International School,school,Beirut,LB,"Al Mustakbal Airport Avenue، Ghobeiry, Lebanon",33.8547134,35.5001792,01 848 480,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Lebanese American School,school,Mount Lebanon,LB,"Facing pharmacy Al Houda, Doha, Aaramoun, Lebanon",33.789518799999996,35.484389,05 804 805,,http://www.las.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"Greenfield College - Beirut, Lebanon",school,Beirut,LB,"VF4X+QF8, Lebanon",33.8569155,35.498705099999995,01 841 611,,http://greenfieldcollege.com/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Ecole des Trois Docteurs,school,Beirut,LB,"VGV9+WGM, Beirut, Lebanon",33.8948491,35.518801499999995,01 447 248,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
LWIS Adma International School,school,Mount Lebanon,LB,"Mar Nohra, فتقا، Lebanon",34.035171999999996,35.6767693,09 740 225,,http://www.lwis-ais.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
National American School - NAS,school,Bekaa,LB,"Ksara, Zahlé, Lebanon",33.8218189,35.8949126,08 819 555,,http://www.naszahleh.school/,True,,,5,1,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Cedars high school,school,Mount Lebanon,LB,"Cedars high school, Sabtiyeh, Lebanon",33.8762535,35.5647119,01 689 003,,http://www.cedars.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Armenian Evangelical Central High School- Ashrafieh,school,Beirut,LB,"VGWH+G4W, Beirut, Lebanon",33.8963647,35.527834899999995,01 442 594,,http://www.aechs.com/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
ACCESS International School,school,Mount Lebanon,LB,"Access Bldg, Ain Jedideh Road, Aley, Lebanon",33.8111739,35.623564,05 551 840,,http://access.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Universal College - Aley,school,Mount Lebanon,LB,"RH5V+PXF, Aley, Lebanon",33.8093219,35.5949224,25 556 665,,http://www.universalcollege.edu.lb/,True,,,4.3,22,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Adventist School Bouchrieh,school,Mount Lebanon,LB,"Ferdous street, Sabtieh, Sad al Baouchriye, Lebanon",33.8814707,35.5570391,01 689 089,,http://www.bass.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
American Lebanese School,school,North Lebanon,LB,"CR5J+2MR, Lebanon",34.407609199999996,35.831627499999996,06 411 345,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Ahliah School,school,Beirut,LB,"Beirut, Lebanon",33.896718899999996,35.4979732,01 372 960,,https://www.ahliahschool.edu.lb/,True,,,1,1,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
AHS (American High School),school,Mount Lebanon,LB,"VHR8+FJH street 23, Jdaideh, Lebanon",33.8911771,35.5666132,01 893 290,,http://ahs.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Stars College,school,South Lebanon,LB,"Stars College Street, Sour, Lebanon",33.3026346,35.2764117,07 380 444,,https://scs.edu.lb/,True,,,4.9,26,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Greater Beirut Evangelical School,school,Beirut,LB,"VGMF+QRG, Beirut, Lebanon",33.884428899999996,35.524575,01 423 589,,http://www.gbesedu.org/,True,,,3.6,5,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Jesus & Mary School,school,Mount Lebanon,LB,"WJ99+62W, Rabieh, Lebanon",33.9181118,35.6175791,04 910 532,,http://www.jmrab.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Beirut International School,school,Mount Lebanon,LB,"Al Madaress، QGG5+7R2, Bchamoun, Lebanon",33.775634499999995,35.5095284,05 802 675,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Monsif International School,school,North Lebanon,LB,"5JHX+GH7, Main Road, Monsef, Lebanon",34.178799000000005,35.648907,09 790 170,,http://www.monsifschool.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Cadmous College,school,South Lebanon,LB,"Jwar al Nakhel - جوار النخل, صور، Lebanon",33.3042368,35.25577,71 448 868,,http://www.elitedev.com/,True,,,4,33,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Collège Notre Dame de Louaize - مدرسة سيدة اللويزة,school,Mount Lebanon,LB,"XJ37+785, Zouk Mosbeh, Lebanon",33.9531425,35.6133641,09 219 260,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Adduha High School (ثانوية الضحى),school,Beirut,LB,"Al-Naamani، Bayrut, Lebanon",33.8640726,35.5070889,01 544 901,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
LWIS City International School,school,Beirut,LB,"Zokak Al Blat Hussein Beyhum street near german research college university، VFXV+3G7, Bayrut, Lebanon",33.894255699999995,35.497411899999996,01 369 501,,http://www.lwis-cis.edu.lb/,True,,,4.4,7,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
International School - Al Koura,school,North Lebanon,LB,"Batroumine, Lebanon",34.3541807,35.8047277,03 665 645,,https://is-koura.org/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Eastwood College Kafarshima,school,Mount Lebanon,LB,Old Saida Road، Kafarshima، Lebanon,33.818536,35.525348,05 431 525,,http://www.eastwoodcollege.com/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Lycée National Schools,school,Beirut,LB,"VFCQ+6F4 Sersok St, Bayrut, Lebanon",33.870521499999995,35.4887046,01 822 909,,http://www.le-lycee-national.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Lebanese International School,school,Beirut,LB,"RFWX+P97, Beirut - Saida Hwy, Bayrut, Lebanon",33.846787899999995,35.498414,01 450 429,,http://www.lis.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
St. Georges School,school,Beirut,LB,"Hadath, Lebanon",33.8475769,35.523135599999996,05 465 155,,http://www.stgs.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Houssam Eddine Hariri High School,school,South Lebanon,LB,"Sharhabil،, Saida, Lebanon",33.576267,35.401816,07 755 990,,http://www.mak-hhhs.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Lebanon Evangelical School for Boys and Girls,school,Mount Lebanon,LB,"School Road Loueizeh, Lebanon",33.8351516,35.5697924,05 924 090,,https://www.lesbg.com/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
The International School of Choueifat - Koura,school,North Lebanon,LB,الكورة Fih Village، Lebanon,34.345818,35.7949082,06 930 740,,https://isckoura.sabis.net/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
École des Sœurs-de-la-Charité – Besançon Beyrouth,school,Beirut,LB,"VFXX+23X, Beirut, Lebanon",33.8976131,35.4977485,01 372 626,,http://www.besancon.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
SABIS® Educational Services,school,Mount Lebanon,LB,Orange Zone Adma، Adma، Lebanon,34.025262,35.638524,09 851 951,,https://www.sisadma.sabis.net/,True,,,4.3,7,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Collège de la Sagesse,school,Beirut,LB,"VGRC+VR2, Beirut, Lebanon",33.8921424,35.5220273,01 561 990,,http://www.sagessesja.edu.lb/,True,,,,,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Al Manar Modern School,school,Mount Lebanon,LB,"VM5C+QQ5, Ras El Matn, Lebanon",33.859384399999996,35.6719742,05 380 155,,,,,,,,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
"Saifi Institute for Arabic Language - Learn Arabic, Arabic Language School",school,Beirut,LB,"Mgr, Atallah, Bayrut, Lebanon",33.89013,35.5242445,76 937 033,,https://saifiarabic.com/,True,,,4.9,188,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Lebanese Arabic Institute,school,Beirut,LB,"Arayssi Building, 1st Floor No. 8, Clemenceau St، Bayrut, Lebanon",33.897935499999996,35.492117799999995,01 363 260,,https://www.lebanesearabicinstitute.com/,True,,,5,26,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
American Language Center,university,Beirut,LB,"VFWP+P2F, Beirut, Lebanon",33.8968032,35.4850316,01 741 262,,http://www.alcbeirut.com/,True,,,4.6,20,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Succeed&Achieve - SALC,university,Beirut,LB,"Beirut, Lebanon",33.8532197,35.510146,76 986 022,,http://www.succeednachieve.com/,False,,,5,81,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
American Language Centre- Sin El Fil,school,Beirut,LB,"Dimitri El Hayek, Lebanon",33.8780967,35.5374294,01 500 978,,http://www.allcs.edu.lb/,True,,,4.6,8,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
INTERNATIONAL LESSING SCHOOL,school,Mount Lebanon,LB,"The International School of Choueifat, Choueifat، Lebanon",33.816468,35.516459,05 434 419,,,,,,4.3,6,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Leaders Technology Center by CIS College,university,Beirut,LB,"Beirut, Lebanon",33.896042,35.483959,01 340 610,,http://www.leaderstrainingcenter.com/,True,,,4.4,25,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز المُــنَــى التعليمي | Al Mona Education Center,school,North Lebanon,LB,"Abi Samra أبي سمراء, near Abi Samra kids garden, Supermarket Shaqas سوبرماركت شقص, Shaqas Building, 1st Floor بناية, طرابلس، Lebanon",34.4267712,35.8401162,06 429 295,,,,,,5,7,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Stepping Stones Learning Center - Tutoring - Therapy & Psychosocial Support- Fine Art- Mental Math - Robotics - Muay Thai,school,Beirut,LB,"VFQV+6MG, Mar Elias, Bayrut, Lebanon",33.888060599999996,35.494194,81 929 285,,https://www.instagram.com/steppingstones.learning.center?igsh=NDF1cWxnNGk1dTA0&utm_source=qr,True,,,5,12,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"Friends of the Syriac Language, Center Maya, 2nd floor",school,Mount Lebanon,LB,"حي السريان سنتر مايا ط2، Baouchriyeh, Lebanon",33.883347799999996,35.5595724,70 268 611,,,,,,5,1,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Fit District,gym,Beirut,LB,"Hamra, Beirut, Lebanon",33.8988198,35.483905299999996,71 458 857,,https://instagram.com/fitdistrictlebanon?utm_medium=copy_link,True,,,4.9,782,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
PHOCUS GYM,gym,Beirut,LB,"Sioufi, Achrafieh Beirut, Lebanon",33.8853536,35.5245663,03 151 851,,http://www.phocusgym.com/,True,,,4.9,522,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Fitness Center,gym,Beirut,LB,"Camil Chamoun, Forn El Chebbak, Lebanon",33.863811999999996,35.5266971,81 533 800,,http://www.fitnesscenterfc.com/,True,,,4.9,210,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
FitLife,gym,Beirut,LB,"Galaxy Mall, Bayrut, Lebanon",33.858270399999995,35.5267408,76 662 216,,http://fitlifelb.com/,False,,,4.8,599,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
180 Fitness & Spa,gym,Beirut,LB,"Park Tower Bldg, Unesco Street، Jnah, Lebanon",33.8712234,35.4868774,01 843 717,,http://www.180fitnessandspa.com/,True,,,4.4,188,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Fit20 Gym - Antelias,gym,Mount Lebanon,LB,"Demco Towers, Antelias 0096, Lebanon",33.916881,35.584800099999995,81 192 020,,http://www.fit20gym.com/,True,,,5,143,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Fitness Kingdom Zalka,gym,Mount Lebanon,LB,"Near Starbucks, Haroun Hospital, Zalqa 12031101, Lebanon",33.901379,35.572288,81 164 581,,https://fitnesskingdomlb.com/,True,,,4.9,12,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Apex Gym Lebanon,gym,Beirut,LB,"Brazilia، Baabda, Lebanon",33.8496668,35.5427359,70 036 493,,https://www.instagram.com/apex.lb/,True,,,5,14,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Hit Gym,gym,Mount Lebanon,LB,"VHP6+5PX, Baouchriyeh, Lebanon",33.8854876,35.561872099999995,03 109 333,,https://m.facebook.com/hitfitnesshouse,True,,,4.3,83,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Stamina Gym Rabieh,gym,Mount Lebanon,LB,"Maten، Rabieh, Lebanon",33.9156356,35.6017964,76 380 868,,https://staminaorder.com/stamina-club/,False,,,4.7,131,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
360 Fitness,gym,Beirut,LB,"Beirut, Lebanon",33.8927287,35.4878699,01 738 350,,,,,,4.3,55,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
The Fit House,gym,Beirut,LB,"Beirut, Lebanon",33.8934631,35.4742584,01 804 588,,http://www.thefithouselb.com/,True,,,4.4,73,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Barbell House,gym,Beirut,LB,"435 Pasteur Street, Bayrut, Lebanon",33.8953853,35.5175404,01 564 702,,http://www.barbellhouse.com/,False,,,4.7,60,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Goodlife Fitness Gym,gym,Beirut,LB,"Baabda, Lebanon",33.8630843,35.5237731,01 393 301,,http://goodlifefitness.com/,True,,,4.3,276,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Sky gym,gym,Mount Lebanon,LB,"Bsalim-Mezher La Plaza Center Bloc B, Bsalim, Mont-Liban, Lebanon، Bsalim, Lebanon",33.9075346,35.5900648,03 759 496,,,,,,4.7,47,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
U-FIT GYM,gym,Mount Lebanon,LB,River street. Antonine Buildings. Block H Antelias، Lebanon,33.9131412,35.5940195,70 621 663,,,,,,4.4,52,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
FITNESS:1440- Lebanon,gym,,LB,"2225 S Main Rd, Lebanon, OR 97355, USA",44.5240186,-122.908157,(541) 258-1983,,http://www.fitness1440.com/lebanon,True,,,4.6,108,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Bodies world of fitness,gym,Mount Lebanon,LB,"Al arz hospital street, Wata Aamaret Chalhoub, Lebanon",33.8973145,35.5733695,70 799 798,,,,,,4.3,80,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
EZGYMLB / EMS & Fitness center,gym,Mount Lebanon,LB,"Jdeideh, Lebanon",33.8881412,35.5691305,78 995 638,,,,,,5,71,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Tactical Fitness,gym,Mount Lebanon,LB,"Mirna Chalouhi Hwy, Bayrut, Lebanon",33.8857925,35.5459173,79 198 380,,https://www.facebook.com/TacticalFitlb/,True,,,4.3,35,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Gym Box,gym,Mount Lebanon,LB,"Business Area, Siwar Center, ذوق مصبح، Lebanon",33.963062199999996,35.6015625,71 793 593,,http://www.gymboxlb.com/,True,,,4.9,152,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Fitness Zone - Hamra,gym,Beirut,LB,"الحمراء, Lebanon",33.8956357,35.4792488,01 751 666,,,,,,4.1,151,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
H&H Fitness For Life GYM,gym,Beirut,LB,"Beirut, Lebanon",33.881217899999996,35.509948699999995,81 815 858,,,,,,4.2,31,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Infinite Strength Academy Calisthenics Gym,gym,Mount Lebanon,LB,"بيت الكيكو،, Lebanon",33.9250198,35.636864599999996,70 740 805,,https://www.instagram.com/infinitestrengthacademy/?hl=en,True,,,5,69,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
REVIVE THE GYM,gym,Mount Lebanon,LB,"Rayfoun, Lebanon",33.978339,35.7082397,81 219 429,,https://revivethegym.com/,False,,,5,14,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Z-GYM,gym,Beirut,LB,"Algeria, Bayrut, Lebanon",33.890388400000006,35.4915962,01 350 030,,,,,,4.7,41,2,medium,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
The 100 club by Bodyline Gym,gym,Beirut,LB,"VFRF+2MR, Beirut, Lebanon",33.8901263,35.474431700000004,21 809 291,,http://instagram.com/the100gym,True,,,4.6,36,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
3B Gym,gym,Beirut,LB,"VFHJ+2XQ, Beirut, Lebanon",33.8775883,35.4824753,01 800 723,,http://www.3bgym.com/,True,,,4.6,39,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
"Goodlife Fitness, Jal El Dib",gym,Mount Lebanon,LB,"WH3H+M5V, Jal El Dib, Lebanon",33.9042296,35.57790920000001,04 722 348,,http://www.goodlifefitnesslb.com/,True,,,4.3,234,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
