name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
achrafie,pharmacy,Beirut,LB,,33.8872993,35.518928,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوسن داود علي,pharmacy,Mount Lebanon,LB,,33.6227244,35.4077916,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سهام الظريف,pharmacy,Beirut,LB,,33.8922178,35.4941519,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
وائل بعقلين,pharmacy,Mount Lebanon,LB,,33.6785758,35.5584169,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
راما بعقلين,pharmacy,Mount Lebanon,LB,,33.6755653,35.5583749,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رولا برج ابي حيدر,pharmacy,Beirut,LB,,33.8849931,35.5022388,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
علماوي برج ابي حيدر,pharmacy,Beirut,LB,,33.8835658,35.4993918,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية الوزان,pharmacy,Beirut,LB,الملعب,33.8726027,35.5023281,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
امل خلده,pharmacy,Mount Lebanon,LB,,33.7877034,35.4814726,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فرح قريطم,pharmacy,Beirut,LB,"شارع خالد بن الوليد, قريطم",33.8898955,35.4775232,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عين المريسة,pharmacy,Beirut,LB,,33.8999011,35.4892609,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
dima baysour,pharmacy,Mount Lebanon,LB,,33.7711353,35.5635614,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
لوما طريق الجديدة,pharmacy,Beirut,LB,,33.8761177,35.504724,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ماهر الناعمه,pharmacy,Mount Lebanon,LB,,33.7479414,35.4559427,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ابن رشد مسيطبه,pharmacy,Beirut,LB,,33.8870698,35.491254,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ديما داعوق,pharmacy,Beirut,LB,,33.8781757,35.4996112,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مكوك طريق الجديده,pharmacy,Beirut,LB,,33.8775097,35.503275,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية ستي,pharmacy,Beirut,LB,شارع الحمرا,33.896088,35.4798287,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جلول المزرعة,pharmacy,Beirut,LB,,33.880192,35.4993938,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رشى جدايل طريق الجديده,pharmacy,Beirut,LB,,33.8709215,35.5029576,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عماد عاليه,pharmacy,Mount Lebanon,LB,,33.8070522,35.608249,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نغم طريق الجديده,pharmacy,Beirut,LB,,33.8694556,35.4971622,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كليمونصو,pharmacy,Beirut,LB,,33.8990897,35.4933069,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المستقبل مزرعه,pharmacy,Beirut,LB,,33.882725,35.5027718,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الأطباء بقعاتا,pharmacy,Mount Lebanon,LB,بقعاتا,33.6668967,35.6017524,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عيتات عيتات,pharmacy,Mount Lebanon,LB,,33.7890148,35.5545239,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت جورج زوق مخايل,pharmacy,Mount Lebanon,LB,,33.9641992,35.6235371,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فاملي شحيم,pharmacy,Mount Lebanon,LB,شحيم,33.6315758,35.5037352,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
rana kfarnabrakh,pharmacy,Mount Lebanon,LB,,33.6954781,35.647034,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الاخاء,pharmacy,Mount Lebanon,LB,,33.7561024,35.5474335,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فينيسيا,pharmacy,Beirut,LB,,33.901323,35.4937055,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
شعار عيتاني الرملة البيضة,pharmacy,Beirut,LB,,33.8785495,35.4831742,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
تي,pharmacy,Beirut,LB,,33.8855698,35.5055647,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
تراست كركاس,pharmacy,Beirut,LB,,33.894407,35.4737485,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
النجاح طريق الجديده,pharmacy,Beirut,LB,,33.8683177,35.5011885,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت ليا,pharmacy,Mount Lebanon,LB,,33.9587592,35.6199286,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت تيريز زوق مكايل,pharmacy,Mount Lebanon,LB,,33.9638546,35.6211103,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
al kamal,pharmacy,Mount Lebanon,LB,,33.7502675,35.5449084,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
inaya aramoun,pharmacy,Mount Lebanon,LB,,33.7940618,35.4899029,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
nour kfarnabrakh,pharmacy,Mount Lebanon,LB,,33.6951448,35.6412102,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
القصر,pharmacy,Mount Lebanon,LB,شميس,33.6423116,35.479022,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الأحمد,pharmacy,Mount Lebanon,LB,شحيم,33.6329666,35.5046439,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Akil,pharmacy,Mount Lebanon,LB,,33.7748189,35.4812574,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ابن رشد,pharmacy,Beirut,LB,,33.8868738,35.4912668,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية ربيفارم,pharmacy,Beirut,LB,"Rue Michel Chiha, Beyrouth",33.8954869,35.4935395,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فؤاد,pharmacy,Beirut,LB,شارع عبد الله المشنوق,33.8892047,35.4764683,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سمعان,bakery,Beirut,LB,,33.8700424,35.5256682,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
منيمنه طريق الجديده,pharmacy,Beirut,LB,,33.8736614,35.4973631,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بيت,restaurant,North Lebanon,LB,,34.4897015,35.958976,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سمرلاند,pharmacy,Beirut,LB,,33.8677208,35.4831401,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رأس بيروت,pharmacy,Beirut,LB,بيروت,33.8937604,35.4769231,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بشير كركون الدروز,pharmacy,Beirut,LB,,33.8900881,35.4923968,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
وردية شارع الحمرا,pharmacy,Beirut,LB,,33.8964385,35.4871417,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الوها,pharmacy,Beirut,LB,,33.8835644,35.503977,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الهلال مزرعه,pharmacy,Beirut,LB,,33.8784759,35.5051168,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جمال المزرعة,pharmacy,Beirut,LB,,33.8789722,35.4969973,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عبير برجا,pharmacy,Mount Lebanon,LB,,33.6524173,35.4318289,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صبرا صبرا,pharmacy,Beirut,LB,,33.8666232,35.503466,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نادر الجديدة رأس بيروت,pharmacy,Beirut,LB,,33.888645,35.4796796,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فارما لايف,pharmacy,Beirut,LB,,33.8777602,35.4970058,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية ميساء الصانع,pharmacy,Beirut,LB,طريق الجديدة,33.8736147,35.5035038,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
شميطلي طريق الجديده,pharmacy,Beirut,LB,,33.8710236,35.5007425,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أنطونيو الدامور,pharmacy,Mount Lebanon,LB,الدامور,33.728541,35.4543881,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية جلول,pharmacy,Beirut,LB,,33.8798911,35.4995522,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الشعار الجديده,pharmacy,Beirut,LB,,33.8871996,35.4893878,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية فينيسيا عرمون,pharmacy,Mount Lebanon,LB,,33.7818657,35.4867617,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اورشيديا عانوت,pharmacy,Mount Lebanon,LB,,33.6266761,35.5192587,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ريما الجديدة,pharmacy,Beirut,LB,بيروت,33.8897059,35.4948745,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
new aramoun,pharmacy,Mount Lebanon,LB,,33.7684051,35.51315,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جبيل,pharmacy,Beirut,LB,,33.8884251,35.4977215,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المنار مسيطبه,pharmacy,Beirut,LB,,33.8868515,35.4938319,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بارتي اشرفيه,pharmacy,Beirut,LB,,33.8880888,35.5188118,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نانا طريق الجديده,pharmacy,Beirut,LB,,33.8709878,35.4968503,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ويل كير مسيطبه,pharmacy,Beirut,LB,,33.8722952,35.4910661,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سالم رأس بيروت,pharmacy,Beirut,LB,بيروت,33.8908167,35.4819059,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ضياء حاره الناعمه,pharmacy,Mount Lebanon,LB,,33.7424868,35.4554789,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دانا كيفون,pharmacy,Mount Lebanon,LB,,33.7850349,35.5623828,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عتريسي مسيطبه,pharmacy,Beirut,LB,,33.8911508,35.4909595,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ويست عاليه,pharmacy,Mount Lebanon,LB,,33.8053016,35.5940074,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دارين وطء المسيطبة,pharmacy,Beirut,LB,,33.8770866,35.4921256,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
almahaba aley,pharmacy,Mount Lebanon,LB,,33.7840456,35.555789,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كسار مسيطبه,pharmacy,Beirut,LB,,33.8881713,35.4958401,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دلهون دلهون,pharmacy,Mount Lebanon,LB,دلهون,33.6224152,35.4715933,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
لما بيصور,pharmacy,Mount Lebanon,LB,,33.7677585,35.5674437,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ستاركو,pharmacy,Beirut,LB,,33.8997004,35.4990138,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
invivo,pharmacy,Mount Lebanon,LB,,33.8013113,35.6079461,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية بارعه,pharmacy,Mount Lebanon,LB,,33.7863415,35.4872323,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فارما كا دوحه عرمون,pharmacy,Mount Lebanon,LB,,33.7828924,35.4879004,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
يونس برجا,pharmacy,Mount Lebanon,LB,برجا,33.6474164,35.4510558,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كنج الجديده صبرا,pharmacy,Beirut,LB,,33.8675514,35.4983599,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اني كليمونصو,pharmacy,Beirut,LB,شارع كليمنصو,33.8979275,35.492038,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مديكا ادونيس,pharmacy,Mount Lebanon,LB,,33.9609565,35.614006,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pharmacie Adonis,pharmacy,Mount Lebanon,LB,,33.9663878,35.6092036,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اونيون راس بيروت,pharmacy,Beirut,LB,شارع أستراليا,33.8890294,35.4737359,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
لبان الجديدة ساقية الجنزير,pharmacy,Beirut,LB,,33.8895308,35.4826035,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اسبيناتي,pharmacy,Beirut,LB,,33.8907297,35.4878651,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Boujikian,electronics,Mount Lebanon,LB,,33.8940465,35.5542409,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فول وحمص,fast_food,Mount Lebanon,LB,,33.8936584,35.5557187,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دي بي آ للإعلان والطباعة,print_shop,Beirut,LB,,33.8950609,35.5394424,,,,,,,,,,,0,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أينجيز كفي شب,convenience,Beirut,LB,,33.8830542,35.521876,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
غدير غدير,pharmacy,Mount Lebanon,LB,,33.978141,35.631653,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كريستل ادونيس,pharmacy,Mount Lebanon,LB,,33.9670903,35.6121292,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت الي زلقا,pharmacy,Mount Lebanon,LB,,33.9025296,35.5758899,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مار الياس انطلياس,pharmacy,Mount Lebanon,LB,,33.9141116,35.5896778,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
