name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
Blanchic,wedding_venue,Mount Lebanon,LB,"Unnamed Road, بعبدات، Lebanon",33.891633299999995,35.6828739,71 050 577,,http://www.blanchic.net/,True,,,4.6,82,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Jardin De Vie,wedding_venue,North Lebanon,LB,"Main Road Mastita, قرطبون، Lebanon",34.105533,35.656470999999996,03 604 299,,http://www.jardindevielb.com/,True,,,4.4,152,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Hightower Castle قصر البرج العالي,wedding_venue,Mount Lebanon,LB,"Radar Road, Baisour, Lebanon",33.7676831,35.56008130000001,79 128 374,,https://hightowercastle.com/,True,,,4.7,96,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Alyasa Village,wedding_venue,Bekaa,LB,"Alishaa st, Lebanon",34.1576584,35.786657399999996,71 715 871,,http://www.alyasavillage.com/,True,,,5,70,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Sursock Palace,wedding_venue,Beirut,LB,"Sursock Street, مار نقولا، بيروت، Lebanon",33.89357270000001,35.5174805,01 218 720,,http://www.sursockpalace.com/,True,,,4.6,323,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
The History Wedding Venue,wedding_venue,Mount Lebanon,LB,"XP24+CGQ, Daraiya, Lebanon",33.9510839,35.7063694,03 167 122,,https://www.facebook.com/thehistoryvenue/,True,,,4.4,68,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Life Venue,wedding_venue,Mount Lebanon,LB,"Jiyeh, Lebanon",33.637184999999995,35.4034361,71 500 691,,https://www.instagram.com/lifevenueofficial/,True,,,4.4,204,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Platane Wedding Venues North Lebanon,wedding_venue,North Lebanon,LB,"Rachiine, Lebanon",34.399248899999996,35.920441,70 221 100,,http://www.platanethevenue.com/,True,,,5,37,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Olivia,wedding_venue,North Lebanon,LB,"Kfar Hazir 20383054, Lebanon",34.3086372,35.7921384,03 201 618,,http://theranchlebanon.com/,True,,,5,2,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Edesia Wedding Venue,wedding_venue,Mount Lebanon,LB,"H9PW+675, Bqosta, Lebanon",33.5855192,35.3957458,03 350 395,,https://www.facebook.com/edesia.weddings/,True,,,4.5,26,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
SKYLODGE,wedding_venue,Bekaa,LB,"XQX2+XJQ, Faitroun, Lebanon",33.9999683,35.751624299999996,71 961 111,,https://www.instagram.com/skylodge.lb,True,,,4.5,74,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Jardin Blanc,wedding_venue,Bekaa,LB,"RVFV+RR8, Baalbek, Lebanon",33.8245375,35.8945781,81 669 756,,https://instagram.com/jardinblanczahle?igshid=YmMyMTA2M2Y=,True,,,4.4,16,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
L’heritage Venue,wedding_venue,Mount Lebanon,LB,"XJ24+H8P, Nahr El Kalb, Lebanon",33.951461699999996,35.605831099999996,70 466 211,,https://www.instagram.com/lheritagevenue/?fbclid=IwAR3wvE08EKkvEjpvgpLIgNj8hyEqmdAxTeVANXGcU41dy3yBCNYKyiZO-QA,True,,,4.2,70,3,medium,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Lebanon Weddings,wedding_venue,North Lebanon,LB,"Byblos Old Souk, 4JCX+QV4، جبيل، Lebanon",34.1219,35.6497,03 542 880,,http://www.lebanonweddings.com/,True,,,4.3,17,3,medium,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Parapluie Studio,service,Beirut,LB,"Sacré-Coeur Hospital St., Brazilia Tony Karam Bldg - F1, Baabda 2904, Lebanon",33.8491825,35.5376707,03 139 915,,https://parapluiestudio.com/,True,,,4.9,167,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
JPTARABAY Photography,service,North Lebanon,LB,"Hboub St Charbel Main Road, Jbeil, Lebanon",34.1286748,35.6793538,03 618 897,,http://www.jptarabay.com/,True,,,5,113,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
FraMe Rental Studio,service,Beirut,LB,"Ashrafieh, Mar Mitr, VGRC+28V Avenue Bldg. 195 (next to ABC mall), Basement 2, Same bldg. as Mickey & Miney, before ABC parking, Alfred Naccache، بيروت 1100, Lebanon",33.8901061,35.5207973,70 718 477,,https://framerentalstudio.simplybook.asia/,True,,,4.9,35,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Photography By Rachall Studio,service,Beirut,LB,"Jnah, Bayrut, Lebanon",33.8662084,35.4857101,81 556 433,,http://www.photographybyrachall.com/,True,,,4.9,17,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Room 27 Photography Academy,electronics_store,Beirut,LB,"بجانب الحلاب، Mazraa, Bayrut 0000, Lebanon",33.87966310000001,35.4945449,81 008 313,,https://instagram.com/room27photography?igshid=YTQwZjQ0NmI0OA==&utm_source=qr,True,,,5,31,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Samer Halwany Photography Studio,service,Beirut,LB,"VGMC+M8R, Beirut, Lebanon",33.8844424,35.520561799999996,03 336 480,,http://samerhalwany.co/,False,,,5,30,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Hania Shiblaq Photography,service,Beirut,LB,"Makhoul Street، Bldg، Bourj el Makhoul، Bayrut, Lebanon",33.898707,35.481039,03 566 659,,https://haniashiblaqphotography.com/,True,,,5,79,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
ParAzar Productions,service,Beirut,LB,"Freeway Center, Mirna Chalouhi, top floor، Lebanon",33.8828446,35.5436304,81 322 287,,https://parazar.me/,True,,,4.9,54,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Creashot Photography,electronics_store,Mount Lebanon,LB,"Jdeideh, Beirut 1022, Lebanon",33.8889524,35.5641794,03 680 705,,https://www.facebook.com/creashot/,True,,,4.9,59,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SiStudios,service,Mount Lebanon,LB,"33°55'33.8""N 35°35'46.8""E, Naqqache, Lebanon",33.926051,35.5962795,76 584 140,,https://www.sistudios.art/,True,,,5,42,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Light Photo - Adonis,service,Mount Lebanon,LB,"Zouq, 2001 1002, Lebanon",33.9654367,35.6068037,70 436 743,,http://www.lightphotoadonis.com/,False,,,4.8,41,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Bokeh Imaging,service,Bekaa,LB,"Boulevard، Zahlé, Lebanon",33.8439644,35.9083931,70 889 556,,http://www.bokehimaging.com/,True,,,5,42,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Candid Image,service,Beirut,LB,"Fortyfour Tower 6th Floor, Office A617، Bayrut, Lebanon",33.8806204,35.5417347,03 373 007,,http://www.candidimage.com/,True,,,5,46,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Nada Massoud photography,store,Mount Lebanon,LB,"Broummana, Lebanon",33.8826371,35.6314083,70 910 031,,http://www.nadamassoudphotography.com/,True,,,5,24,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
COCOON Photography by Amani,service,North Lebanon,LB,"4MF4+VV, Byblos, Lebanon",34.1246554,35.6571766,70 963 074,,https://www.facebook.com/cocoonphotographybyAmani,True,,,4.9,60,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Fine Art Photography Academy,art_studio,Mount Lebanon,LB,"Starbucks Building, Block A, 2nd Floor، Zalqa, Lebanon",33.9005517,35.572553899999996,71 011 977,,http://www.fapa.edu.lb/,True,,,5,46,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Studio Ramy Al Saghir,service,Mount Lebanon,LB,"El Mansourieh - Old Road، Mansouriyeh, Lebanon",33.8574468,35.5634022,03 183 314,,http://www.ramyalsaghir.com/,True,,,4.9,23,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Studio Tajareb,service,Beirut,LB,"Sioufi, شارع أثينا، بيروت،, Lebanon",33.8851776,35.5271136,70 261 601,,http://studiotajareb.com/,True,,,5,10,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Maroun Chedid Photography,service,Mount Lebanon,LB,Naccach، WHHW+MXV Red zone، Nacccah، Lebanon,33.9292429,35.597407000000004,03 404 774,,http://www.maroun-chedid.com/,True,,,4.2,5,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Jo Matar Photography Studio,service,Mount Lebanon,LB,"Adma, Yellow zone, Street 2 Adma, Lebanon",34.0172999,35.6489688,03 700 758,,http://www.jomatar.com/,True,,,4.9,28,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
gmmSTUDIOS,service,Mount Lebanon,LB,"Makateb Building, Mar Takla, Hazmiyeh, Lebanon",33.8524532,35.545028099999996,81 531 606,,https://gmmstudios.me/house-of-media-production-lebanon/,True,,,4.8,19,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Studio Arts Photography,service,Mount Lebanon,LB,"4, Ferdaous Street Sad el Baouchrieh, Sabtieh, Lebanon",33.8805494,35.5586638,03 655 288,,http://www.studioartslb.com/,False,,,4.6,44,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Dounia Raphael Photography,service,Mount Lebanon,LB,"Grow Clinics, Dbayeh, 1002, Lebanon",33.9354363,35.589250199999995,03 092 500,,https://douniaraphael.com/,False,,,4.9,37,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Memento studio,service,Beirut,LB,"VGWF+XX8, Beirut, Lebanon",33.897419299999996,35.524946799999995,71 199 268,,https://instagram.com/mementostudiome?igshid=YmMyMTA2M2Y=,True,,,3.6,29,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Once Upon A Memory,service,Mount Lebanon,LB,"Kaslik، Sarba, Lebanon",33.9787959,35.6154896,70 751 734,,http://onceuponamemory.co/,True,,,5,16,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Pulse Production,service,Mount Lebanon,LB,"Lebanon , al kaslik, facing USEK university , centre KBC, 7th floor, بيروت، Lebanon",33.9838176,35.6198103,71 309 993,,http://www.pulse-prod.com/,True,,,4.8,52,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
"Darkside Studios - Photography, Video & Music Production",service,Beirut,LB,"facing Gallery Matta, main street, Dekouaneh, Lebanon",33.871525999999996,35.5445807,70 499 824,,http://www.darksidestudioslb.com/,True,,,4.9,19,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
HUSTLE MEDIA STUDIO | BEIRUT PODCAST & CONTENT STUDIO | VIDEO PRODUCTION IN BEIRUT | PHOTOGRAPHY STUDIO,service,Mount Lebanon,LB,"Antelias, Lebanon",33.9174888,35.585473199999996,81 945 484,,https://www.hustlemedia.studio/,True,,,4.9,8,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Platform Studios,service,Mount Lebanon,LB,"Dekwaneh, Lebanon",33.8828578,35.5467241,03 250 641,,http://platformstudios.com/,True,,,5,5,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Deryene Studios,service,Mount Lebanon,LB,"WH3H+X2X, Jal El Dib Main Rd, Jal El Dib, Lebanon",33.90505170000001,35.5775911,79 158 255,,http://www.deryenestudios.com/,True,,,5,8,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Cherry Studios,service,Beirut,LB,"Abedel Aziz Street, Bayrut, Lebanon",33.8958776,35.483565899999995,01 749 130,,http://www.cherry-studios.com/,True,,,4.3,10,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Photo Sky,service,Mount Lebanon,LB,"Bikfaiya, Lebanon",33.9225491,35.684916099999995,04 980 121,,https://www.instagram.com/photo_sky_bikfaya/,True,,,4.8,12,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
gmmSTUDIOS - Naccache,service,Mount Lebanon,LB,"Naccache, near restaurants street, building, 4th floor, شارع قسيس، أنطلياس 1107 2020, Lebanon",33.919497899999996,35.5872375,71 964 255,,https://gmmstudios.me/ai-content-creation-lebanon-unlock-infinite-growth/,True,,,5,1,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Caline studio,service,Mount Lebanon,LB,"Mazraat El Hdaira, Lebanon",33.930851,35.609721,03 037 137,,http://www.calinekaram.com/,True,,,5,9,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"Aligned Tech | Cloud Services, AI Chatbots & IT Support Experts",electronics_store,Beirut,LB,"Hobeika Center 2nd Floor, Saeed Freiha Road Hazmiyeh, Beirut، Hazmiyeh, Lebanon",33.8589719,35.5342669,70 074 561,,https://aligned-tech.com/,True,,,5,88,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Beirut Digital District,community_center,Beirut,LB,"Bechara El Khoury & Fouad Chehab Avenue, Nassif El Yazaji St Street, Syriac Patriarchate, St, شارع خليل سركيس، بيروت، Lebanon",33.891026499999995,35.5053556,01 660 941,,http://www.beirutdigitaldistrict.com/,True,,,4.5,923,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ete-services | Mobile App & Web Development,service,North Lebanon,LB,"Corner street، Batroun, Lebanon",34.2523455,35.662299499999996,70 209 635,,https://ete-services.com/,True,,,5,54,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
I-MAD Technology,service,Mount Lebanon,LB,"Aley Center, Aley, Lebanon",33.8069031,35.6024366,76 309 992,,https://i-madtechnology.com/,True,,,5,7,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Ciatek IT Services,service,Beirut,LB,"Mazraa, Bayrut, Lebanon",33.8784686,35.501188299999995,01 645 019,,https://ciatek.net/,True,,,5,20,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Syscom Technologies,service,Beirut,LB,"Next to Beirut Mall, Kazma Bldg، Main Road، Bayrut, Lebanon",33.864964799999996,35.5165147,03 014 038,,http://www.syscomlb.com/,True,,,3.4,10,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
AlgoTraders,service,Beirut,LB,"2nd Floor, Touma Building, Achrafieh Beirut, Bayrut, Lebanon",33.8867733,35.5181713,01 203 088 ext. 4,,http://www.algotraders.ai/,True,,,5,2,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"Servcorp Qubic Square - Serviced & Virtual Offices, Coworking, and Meeting Rooms",business_center,Beirut,LB,"Level 9, Qubic Square, Horch Tabet, شارع داوود عمون، Lebanon",33.8758571,35.5320833,01 505 000,,https://www.servcorp.com.lb/en/,True,,,5,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
The Koozpace,coffee_shop,Mount Lebanon,LB,"20 Street 17, Yarzeh, Lebanon",33.8371509,35.5573433,81 195 208,,https://thekoozpace.com/,True,,,4.3,81,3,high,"RTYLR commerce OS (POS, online ordering, CRM)",google_places,2026-05-04T11:47:22.394171Z
MyOffice,real_estate_agency,Beirut,LB,"Hamra Main Street, Modca bldg, same bldg as Byblos Bank, 8th Flr, بيروت، Lebanon",33.89558600000001,35.483865,01 349 666,,http://www.myoffice.com.lb/,True,,,4.9,15,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
ProCare Facilities - Offices For Rent - Coworking Space,corporate_office,Mount Lebanon,LB,"Jal El Dib, Zalqa 0000, Lebanon",33.9040825,35.5764685,81 528 725,,https://procarefacilities.com/,True,,,5,1,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Weavers Center,corporate_office,Beirut,LB,Street، بيروت، Lebanon,33.8976189,35.493043899999996,78 985 819,,http://www.maktabna.net/,True,,,4,42,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Brands,clothing_store,Riyadh,SA,"GROUND FLOOR, King Fahd Branch Rd, Al Olaya, Riyadh 12213, Saudi Arabia",24.6994118,46.6789294,011 462 0355,,http://brandsco.com/,True,,,3.9,2181,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Rubaiyat Department Store,clothing_store,Riyadh,SA,"PM6G+HJV, 7661, Al Olaya, Riyadh 12244, Saudi Arabia",24.711496099999998,46.676538699999995,011 810 7388,,http://rubaiyat.com/our-stores/rubaiyat-ladies/,True,,,3.7,509,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Brands For Less براندز فور لس - Riyadh Gallery Mall,discount_store,Riyadh,SA,"Riyadh Gallery Mall, King Fahd, Level 1, Riyadh 12262, Saudi Arabia",24.742428999999998,46.6578385,011 405 5880,,http://www.brandsforless.com/,True,,,4.2,376,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Kidsway Brands,clothing_store,Riyadh,SA,"Olaya St, Al Wurud, Riyadh 12253, Saudi Arabia",24.7261211,46.6691954,011 205 2074,,http://www.justkidsway.com/index.php?route=common/home,True,,,3.7,1078,3,low,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Brands For Less براندز فور لس - AL Wurud,discount_store,Riyadh,SA,"next to Toys r us, King Abdullah Branch Rd, Al Wurud, Riyadh 13662, Saudi Arabia",24.7348732,46.6824072,011 405 2228,,http://www.brandsforless.com/,True,,,4.1,1159,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
H&M,clothing_store,Riyadh,SA,"Kingdom Centre, Al Olaya, Riyadh 12214, Saudi Arabia",24.711835999999998,46.675464,011 510 1576,,https://locations.sa.hm.com/riyadh/kingdom-centre?utm_source=GMB&utm_medium=Yext&y_source=1_MTU0ODA5MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,True,,,4.1,227,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Fox Town Outlet,clothing_store,Riyadh,SA,"حي الرحمانية , تقاطع التخصصي مع العروبة ,بجانب، Al Tarbyah Al Islamyah Schools, Ar Rahmaniyyah, Riyadh 11565, Saudi Arabia",24.7090377,46.6628879,055 676 4420,,http://www.foxtownoutlet.com/,False,,,3.1,468,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
shalky,womens_clothing_store,Riyadh,SA,"Olaya St, العام، Riyadh 11411, Saudi Arabia",24.714989499999998,46.6738168,050 728 2512,,https://shalkyqq.com/,True,,,4.5,116,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
